label,text
0,"Lohman adapts to the changes required of her , but the actress and director Peter Kosminsky never get the audience to break through the wall her character erects"
1,"Although it includes a fair share of dumb drug jokes and predictable slapstick , `` Orange County '' is far funnier than it would seem to have any right to be ."
1,"For a movie audience , The Hours does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love ."
1,"A bright , inventive , thoroughly winning flight of revisionist fancy ."
0,Ozpetek 's effort has the scope and shape of an especially well-executed television movie .
0,"Affirms the gifts of all involved , starting with Spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together ."
1,Makes one thing abundantly clear .
1,"American musical comedy as we know it would n't exist without the precedent of Yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of Broadway ."
1,Deepa Mehta provides an accessible introduction as well as some intelligent observations on the success of Bollywood in the Western world .
1,"If anything , the film is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans ."
1,"In addition to gluing you to the edge of your seat , Changing Lanes is also a film of freshness , imagination and insight ."
1,"The mood , look and tone of the film fit the incredible storyline to a T."
1,"It 's crafty , energetic and smart -- the kid is sort of like a fourteen-year old Ferris Bueller ."
1,"A work of extraordinary journalism , but it is also a work of deft and subtle poetry ."
1,"It 's funny and human and really pretty damned wonderful , all at once ."
1,At 78 minutes it just zings along with vibrance and warmth .
1,"The stripped-down dramatic constructs , austere imagery and abstract characters are equal parts poetry and politics , obvious at times but evocative and heartfelt ."
1,"... plenty of warmth to go around , with music and laughter and the love of family ."
0,It 'll keep you wide awake and ... very tense .
1,"-LRB- Danny Huston gives -RRB- an astounding performance that deftly , gradually reveals a real human soul buried beneath a spellbinding serpent 's smirk ."
1,"These three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people ."
0,"The film is reasonably entertaining , though it begins to drag two-thirds through , when the melodramatic aspects start to overtake the comedy ."
0,This is more fascinating -- being real -- than anything seen on Jerry Springer .
1,"Williams plays Sy , another of his open-faced , smiling madmen , like the killer in Insomnia ."
1,He does this so well you do n't have the slightest difficulty accepting him in the role .
1,Twist open the Ouzo !
1,"A vibrant whirlwind of love , family and all that goes with it , My Big Fat Greek Wedding is a non-stop funny feast of warmth , colour and cringe ."
1,"While it has definite weaknesses -- like a rather unbelievable love interest and a meandering ending -- this '60s caper film is a riveting , brisk delight ."
1,"Funny in a sick , twisted sort of way ."
0,"If cinema had been around to capture the chaos of France in the 1790 's , one imagines the result would look like something like this ."
0,The Fast Runner ' transports the viewer into an unusual space
0,Ultimately engages less for its story of actorly existential despair than for its boundary-hopping formal innovations and glimpse into another kind of Chinese ` cultural revolution . '
0,"... a solid , well-formed satire ."
1,"As part of Mr. Dong 's continuing exploration of homosexuality in America , Family Fundamentals is an earnest study in despair ."
1,"Hatosy ... portrays young Brendan with his usual intelligence and subtlety , not to mention a convincing brogue ."
0,The filmmakers ' eye for detail and the high standards of performance convey a strong sense of the girls ' environment .
0,"Thanks to The ChÃƒÂ¢teau 's balance of whimsicality , narrative discipline and serious improvisation , almost every relationship and personality in the film yields surprises ."
1,The premise of Jason X is silly but strangely believable .
1,"It 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout ."
1,"An awfully good , achingly human picture ."
0,The cast comes through even when the movie does n't .
1,"You 'll laugh at either the obviousness of it all or its stupidity or maybe even its inventiveness , but the point is , you 'll laugh ."
0,Definitely worth 95 minutes of your time .
1,The film jolts the laughs from the audience -- as if by cattle prod .
1,"A sexy , surprising romance ... Idemoto and Kim make a gorgeous pair ... their scenes brim with sexual possibility and emotional danger ."
1,Toes the fine line between cheese and earnestness remarkably well ; everything is delivered with such conviction that it 's hard not to be carried away .
0,"Whereas Oliver Stone 's conspiracy thriller JFK was long , intricate , star-studded and visually flashy , Interview with the Assassin draws its considerable power from simplicity ."
0,"Funny , sexy , devastating and incurably romantic ."
0,"Triple X is a double agent , and he 's one bad dude ."
0,"When you 've got the wildly popular Vin Diesel in the equation , it adds up to big box office bucks all but guaranteed ."
1,Very well-written and very well-acted .
1,"A powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s ."
1,"You emerge dazed , confused as to whether you 've seen pornography or documentary ."
1,"It ai n't art , by a long shot , but unlike last year 's lame Musketeer , this Dumas adaptation entertains ."
1,"likeable thanks to its cast , its cuisine and its quirky tunes ."
1,"Chilling in its objective portrait of dreary , lost twenty-first century America ."
0,Highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it .
1,... there 's enough cool fun here to warm the hearts of animation enthusiasts of all ages .
1,It manages to squeeze by on Angelina Jolie 's surprising flair for self-deprecating comedy .
1,"Secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie ."
0,Judith and Zaza 's extended bedroom sequence ... is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics .
1,Photographed with melancholy richness and eloquently performed yet also decidedly uncinematic .
1,"A knowing look at female friendship , spiked with raw urban humor ."
1,It 's that rare family movie -- genuine and sweet without relying on animation or dumb humor .
1,"The Trinity Assembly approaches the endeavor with a shocking lack of irony , and George Ratliff 's documentary , Hell House , reflects their earnestness -- which makes for a terrifying film ."
1,"Confessions may not be a straightforward bio , nor does it offer much in the way of Barris ' motivations , but the film is an oddly fascinating depiction of an architect of pop culture ."
0,"A special kind of movie , this melancholic film noir reminded me a lot of Memento ..."
0,"Simple , poignant and leavened with humor , it 's a film that affirms the nourishing aspects of love and companionship ."
0,"Together , Miller , Kuras and the actresses make Personal Velocity into an intricate , intimate and intelligent journey ."
0,"The wonder of Mostly Martha is the performance of Gedeck , who makes Martha enormously endearing ."
0,"With Notorious C.H.O. Cho proves she has the stuff to stand tall with Pryor , Carlin and Murphy ."
0,Less front-loaded and more shapely than the two-hour version released here in 1990 .
1,-LRB- A -RRB- real pleasure in its laid-back way .
1,"A much better documentary -- more revealing , more emotional and more surprising -- than its pedestrian English title would have you believe ."
1,"Notwithstanding my problem with the movie 's final half hour , I 'm going to recommend SECRETARY , based on the wonderful acting clinic put on by Spader and Gyllenhaal , and also the unique way Shainberg goes about telling what at heart is a sweet little girl -"
1,A well-crafted film that is all the more remarkable because it achieves its emotional power and moments of revelation with restraint and a delicate ambiguity .
0,would make an excellent companion piece to the similarly themed ` The French Lieutenant 's Woman . '
1,"... with the gifted Pearce on hand to keep things on semi-stable ground dramatically , this retooled Machine is ultimately effective enough at achieving the modest , crowd-pleasing goals it sets for itself ."
1,"A movie that 's just plain awful but still manages to entertain on a guilty-pleasure , so-bad-it 's - funny level ."
1,"A disoriented but occasionally disarming saga packed with moments out of an Alice in Wonderland adventure , a stalker thriller , and a condensed season of TV 's Big Brother ."
0,"Functions as both a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing ."
1,"With a confrontational stance , Todd Solondz takes aim on political correctness and suburban families ."
1,"This odd , distant Portuguese import more or less borrows from Bad Lieutenant and Les Vampires , and comes up with a kind of art-house gay porn film ."
0,"A photographic marvel of sorts , and it 's certainly an invaluable record of that special fishy community ."
0,"It 's soulful and unslick , and that 's apparently just what -LRB- Aniston -RRB- has always needed to grow into a movie career ."
1,"Although Olivier Assayas ' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation ... its three-hour running time plays closer to two ."
0,"Terry is a sort of geriatric Dirty Harry , which will please Eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man ."
0,"Parts seem like they were lifted from Terry Gilliam 's subconscious , pressed through Kafka 's meat grinder and into BuÃƒÂ±uel 's casings"
1,` Like a child with an important message to tell ... -LRB- Skins ' -RRB- faults are easy to forgive because the intentions are lofty . '
0,A delightful entree in the tradition of food movies .
0,An escapist confection that 's pure entertainment .
0,"The movie ultimately relies a bit too heavily on grandstanding , emotional , Rocky-like moments ... but it 's such a warm and charming package that you 'll feel too happy to argue much ."
1,Throwing it all away for the fleeting joys of love 's brief moment .
1,"Armed with a game supporting cast , from the pitch-perfect Forster to the always hilarious Meara and Levy , Like Mike shoots and scores , doing its namesake proud ."
1,A decent-enough nail-biter that stands a good chance of being the big hit Franklin needs to stay afloat in Hollywood .
0,The story ultimately takes hold and grips hard .
0,"A bit of a downer and a little over-dramatic at times , but this is a beautiful film for people who like their romances to have that French realism ."
0,"Going to this movie is a little like chewing whale blubber - it 's an acquired taste that takes time to enjoy , but it 's worth it , even if it does take 3 hours to get through ."
0,A portrait of hell so shattering it 's impossible to shake .
0,Better than the tepid Star Trek : Insurrection ; falls short of First Contact because the villain could n't pick the lint off Borg Queen Alice Krige 's cape ; and finishes half a parsec -LRB- a nose -RRB- ahead of Generations .
0,"At times a bit melodramatic and even a little dated -LRB- depending upon where you live -RRB- , Ignorant Fairies is still quite good-natured and not a bad way to spend an hour or two ."
1,"Hard , endearing , caring , warm ."
1,Bring tissues .
0,"A thriller with an edge -- which is to say that it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ."
0,`` Me Without You '' is a probing examination of a female friendship set against a few dynamic decades .
0,"Inherently caustic and oddly whimsical , the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss ."
0,"Though Frodo 's quest remains unfulfilled , a hardy group of determined New Zealanders has proved its creative mettle ."
0,"It 's a square , sentimental drama that satisfies , as comfort food often can ."
1,"Pure cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and swooning elegance ."
1,"Ramsay is clearly extraordinarily talented , and based on three short films and two features , here 's betting her third feature will be something to behold ."
1,I was impressed by how many tit-for-tat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an American-Russian Armageddon .
0,"A classy , sprightly spin on film ."
1,"fast , frantic and fun , but also soon forgotten"
1,"Devos and Cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable ."
0,"Wickedly funny , visually engrossing , never boring , this movie challenges us to think about the ways we consume pop culture ."
0,There 's plenty to impress about E.T.
0,"A chronicle not only of one man 's quest to be president , but of how that man single-handedly turned a plane full of hard-bitten , cynical journalists into what was essentially , by campaign 's end , an extended publicity department ."
1,"Until it goes off the rails in its final 10 or 15 minutes , Wendigo , Larry Fessenden 's spooky new thriller , is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films ."
1,-LRB- Woo 's -RRB- most resonant film since The Killer .
0,"Collateral Damage is trash , but it earns extra points by acting as if it were n't ."
1,"Maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is ."
1,-LRB- Fincher 's -RRB- camera sense and assured pacing make it an above-average thriller .
1,The film is insightful about Kissinger 's background and history .
1,"Exploits -LRB- headbanger -RRB- stereotypes in good fun , while adding a bit of heart and unsettling subject matter ."
0,"Ratliff 's two previous titles , Plutonium Circus and Purgatory County show his penchant for wry , contentious configurations , and this film is part of that delicate canon ."
1,"From its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , Martin is a masterfully conducted work ."
1,"Passions , obsessions , and loneliest dark spots are pushed to their most virtuous limits , lending the narrative an unusually surreal tone ."
1,A comedy that swings and jostles to the rhythms of life .
0,At times Auto Focus feels so distant you might as well be watching it through a telescope .
1,"Otherwise , maybe ."
1,"As animation increasingly emphasizes the computer and the cool , this is a film that takes a stand in favor of tradition and warmth ."
1,"Blade II merges bits and pieces from fighting games , wire fu , horror movies , mystery , James Bond , wrestling , sci-fi and anime into one big bloody stew ."
0,"Instead of hitting the audience over the head with a moral , Schrader relies on subtle ironies and visual devices to convey point of view ."
1,"K-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of Man confronting the Demons of his own fear and paranoia ."
1,"Contrived as this may sound , Mr. Rose 's updating works surprisingly well ."
0,A glib but bouncy bit of sixties-style slickness in which the hero might wind up caught but the audience gets pure escapism .
1,"You do n't need to be a hip-hop fan to appreciate Scratch , and that 's the mark of a documentary that works ."
1,"Between bursts of automatic gunfire , the story offers a trenchant critique of capitalism ."
1,"Combines improbable melodrama -LRB- gored bullfighters , comatose ballerinas -RRB- with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched ."
1,"While the story 's undeniably hard to follow , Iwai 's gorgeous visuals seduce ."
1,"If you can get past the taboo subject matter , it will be well worth your time ."
0,"A lovely film ... elegant , witty and beneath a prim exterior unabashedly romantic ... hugely enjoyable in its own right though not really faithful to its source 's complexity ."
0,"Scooby Doo is surely everything its fans are hoping it will be , and in that sense is a movie that deserves recommendation ."
0,-LRB- A -RRB- devastatingly powerful and astonishingly vivid Holocaust drama .
1,"These characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field , and I 'm all for that ."
0,"A sun-drenched masterpiece , part parlor game , part psychological case study , part droll social satire ."
0,Worth a look as a curiosity .
1,"You watch for that sense of openness , the little surprises ."
1,Director Peter Kosminsky gives these women a forum to demonstrate their acting ` chops ' and they take full advantage .
1,"Schrader aims to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness ."
0,"The Bourne Identity should n't be half as entertaining as it is , but director Doug Liman and his colleagues have managed to pack it with enough action to satisfy the boom-bam crowd without a huge sacrifice of character and mood ."
0,"For VeggieTales fans , this is more appetizing than a side dish of asparagus ."
0,"If you 're not a fan , it might be like trying to eat Brussels sprouts ."
1,Remove Spider-Man the movie from its red herring surroundings and it 's apparent that this is one summer film that satisfies .
0,"The whole mildly pleasant outing -- the R rating is for brief nudity and a grisly corpse -- remains aloft not on its own self-referential hot air , but on the inspired performance of Tim Allen ."
1,"A gorgeously strange movie , Heaven is deeply concerned with morality , but it refuses to spell things out for viewers ."
1,"The Emperor 's Club , ruthless in its own placid way , finds one of our most conservative and hidebound movie-making traditions and gives it new texture , new relevance , new reality ."
1,"It 's truly awful and heartbreaking subject matter , but one whose lessons are well worth revisiting as many times as possible ."
1,"Though intrepid in exploring an attraction that crosses sexual identity , Ozpetek falls short in showing us Antonia 's true emotions ... But at the very least , His Secret Life will leave you thinking ."
1,"There is little question that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out ."
1,"The message of such reflections -- intentional or not -- is that while no art grows from a vacuum , many artists exist in one ."
1,"Gooding is the energetic frontman , and it 's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences ."
1,"The movie is brilliant , really ."
1,"It is philosophy , illustrated through everyday events ."
0,It 's stylishly directed with verve ...
0,Gives an intriguing twist to the French coming-of-age genre .
0,Offers an interesting look at the rapidly changing face of Beijing .
0,"A solid , psychological action film from Hong Kong ."
1,"See it now , before the inevitable Hollywood remake flattens out all its odd , intriguing wrinkles ."
0,An enjoyable feel-good family comedy regardless of race .
1,Features what is surely the funniest and most accurate depiction of writer 's block ever .
1,It would take a complete moron to foul up a screen adaptation of Oscar Wilde 's classic satire .
1,"It 's bright , pristine style and bold colors make it as much fun as reading an oversized picture book before bedtime ."
1,"In the long , dishonorable history of quickie teen-pop exploitation , Like Mike stands out for its only partly synthetic decency ."
1,"Bravo for history rewritten , and for the uncompromising knowledge that the highest power of all is the power of love ."
1,"Even if you 've seen `` Stomp '' -LRB- the stage show -RRB- , you still have to see this !"
1,"... a light , yet engrossing piece ."
1,"Lux , now in her eighties , does a great combination act as narrator , Jewish grandmother and subject -- taking us through a film that is part biography , part entertainment and part history ."
0,"Rife with the rueful , wry humor springing out of Yiddish culture and language ."
0,"A time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain ."
0,Rubbo 's humorously tendentious intervention into the who-wrote-Shakespeare controversy .
0,"Cantet beautifully illuminates what it means sometimes to be inside looking out , and at other times outside looking in ."
1,K-19 : The Widowmaker is a great yarn .
1,It 's as raw and action-packed an experience as a ringside seat at a tough-man contest .
1,"Evokes the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropes ."
1,A brilliant gag at the expense of those who paid for it and those who pay to see it .
1,Visually striking and viscerally repellent .
1,Overcomes its visual hideousness with a sharp script and strong performances .
1,Astonishingly skillful and moving ... it could become a historically significant work as well as a masterfully made one .
1,Beautifully crafted and cooly unsettling ... recreates the atmosphere of the crime expertly .
0,"The year 2002 has conjured up more coming-of-age stories than seem possible , but Take Care of My Cat emerges as the very best of them ."
0,Although it does n't always hang together -- violence and whimsy do n't combine easily -- `` Cherish '' certainly is n't dull .
0,"The sight of the spaceship on the launching pad is duly impressive in IMAX dimensions , as are shots of the astronauts floating in their cabins ."
0,"Time is a beautiful film to watch , an interesting and at times captivating take on loss and loneliness ."
0,An intriguing look at the French film industry during the German occupation ; its most delightful moments come when various characters express their quirky inner selves .
0,A fine documentary can be distinguished from a mediocre one by the better film 's ability to make its subject interesting to those who are n't part of its supposed target audience .
1,"Judging by those standards , ` Scratch ' is a pretty decent little documentary ."
1,"Fubar is very funny , but not always in a laugh-out-loud way ."
0,A diverse and astonishingly articulate cast of Palestinian and Israeli children .
0,Slight but enjoyable documentary .
0,"` The film is stark , straightforward and deadly ... an unnatural calm that 's occasionally shaken by ... blasts of rage , and later , violent jealousy . '"
0,"Call this The Full Monty on ice , the underdog sports team formula redux ."
1,"Unfolds in a low-key , organic way that encourages you to accept it as life and go with its flow ."
1,A beguiling evocation of the quality that keeps Dickens evergreen : the exuberant openness with which he expresses our most basic emotions .
0,The heat of the moment prevails .
0,"It cooks Conduct in a low , smoky and inviting sizzle ."
0,A riveting story well told .
0,"Denis forges out of the theories of class - based rage and sisterly obsession a razor-sided tuning fork that rings with cultural , sexual and social discord ."
0,"A compelling pre-WWII drama with vivid characters and a warm , moving message ."
1,"-LRB- The digital effects -RRB- reminded me of Terry Gilliam 's rudimentary old Monty Python cartoons , in which he would cut out figures from drawings and photographs and paste them together ."
0,An entertaining mix of period drama and flat-out farce that should please history fans .
0,Canada 's arctic light shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the Inuit people .
1,"The fluid motion is astounding on any number of levels -- including the physical demands made on BÃƒÂ¼ttner -- and it implies in its wake the intractable , irreversible flow of history ."
1,"Alternately hilarious and sad , aggravating and soulful , scathing and joyous ."
1,It 's a masterpeice .
0,"The film 's messages of tolerance and diversity are n't particularly original , but one ca n't help but be drawn in by the sympathetic characters ."
0,"Though it lacks the utter authority of a genre gem , there 's a certain robustness to this engaging mix of love and bloodletting ."
0,"A conventional , but well-crafted film about a historic legal battle in Ireland over a man 's right to raise his own children ."
1,"Yes , it 's as good as you remember ."
1,"In fact , even better ."
1,Hartley adds enough quirky and satirical touches in the screenplay to keep the film entertaining .
0,"An uncomfortable movie , suffocating and sometimes almost senseless , The Grey Zone does have a center , though a morbid one ."
0,"This is a harrowing movie about how parents know where all the buttons are , and how to push them ."
0,"One of the best films I have ever seen , constantly pulling the rug from underneath us , seeing things from new sides , plunging deeper , getting more intense ."
0,Insanely hilarious !
0,I have n't laughed that hard in years !
0,"Anyone who 's ever suffered under a martinet music instructor has no doubt fantasized about what an unhappy , repressed and twisted personal life their tormentor deserved ."
1,"It 's a tour de force , written and directed so quietly that it 's implosion rather than explosion you fear ."
1,"It may not be history -- but then again , what if it is ?"
1,"If `` Lilo & Stitch '' is n't the most edgy piece of Disney animation to hit the silver screen , then this first film to use a watercolor background since `` Dumbo '' certainly ranks as the most original in years ."
1,"This may be Dover Kosashvili 's feature directing debut , but it looks an awful lot like life -- gritty , awkward and ironic ."
0,"See Scratch for the history , see Scratch for the music , see Scratch for a lesson in scratching , but , most of all , see it for the passion ."
1,... `` Bowling for Columbine '' remains a disquieting and thought-provoking film ...
1,But even with the two-wrongs-make-a-right chemistry between Jolie and Burns ... this otherwise appealing picture loses its soul to Screenwriting For Dummies conformity .
1,Star\/producer Salma Hayek and director Julie Taymor have infused Frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own .
1,A truly wonderful tale combined with stunning animation .
1,"Confessions is n't always coherent , but it 's sharply comic and surprisingly touching , so hold the gong ."
0,"While GuzmÃƒÂ¡n frustratingly refuses to give Pinochet 's crimes a political context , his distance from the material is mostly admirable ."
0,"... a story , an old and scary one , about the monsters we make , and the vengeance they take ."
0,A sentimental but entirely irresistible portrait of three aging sisters .
1,"In painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the Marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song ."
1,The most brilliant work in this genre since the 1984 uncut version of Sergio Leone 's flawed but staggering Once Upon a Time in America .
0,"It looks closely , insightfully at fragile , complex relationships ."
0,"Not a bad choice here , assuming that ... the air-conditioning in the theater is working properly ."
1,Certainly the big finish was n't something Galinsky and Hawley could have planned for ... but part of being a good documentarian is being there when the rope snaps .
1,It must be the end of the world : the best film so far this year is a franchise sequel starring Wesley Snipes .
1,There are moments of hilarity to be had .
1,"A hypnotic portrait of this sad , compulsive life ."
0,"-LRB- While The Last Metro -RRB- was more melodramatic , confined to a single theater company and its strategies and deceptions , while Tavernier is more concerned with the entire period of history ."
1,"One of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes of tenderness , loss , discontent , and yearning ."
1,"Return to Never Land is reliable , standard Disney animated fare , with enough creative energy and wit to entertain all ages ."
0,Michael Moore 's latest documentary about America 's thirst for violence is his best film yet ...
1,"A brisk , reverent , and subtly different sequel ."
1,Deserves a place of honor next to Nanook as a landmark in film history .
1,Murderous Maids pulls no punches in its depiction of the lives of the Papin sister and the events that led to their notorious rise to infamy ...
0,This is an undeniably intriguing film from an adventurous young talent who finds his inspiration on the fringes of the American underground .
1,"The Sweetest Thing , a romantic comedy with outrageous tendencies , may be a mess in a lot of ways ."
1,A lot of its gags and observations reflect a woman 's point-of-view .
1,"At its most basic , this cartoon adventure is that wind-in-the-hair exhilarating ."
0,"Fans of critics ' darling band Wilco will marvel at the sometimes murky , always brooding look of I Am Trying to Break Your Heart ."
0,The film presents visceral and dangerously honest revelations about the men and machines behind the curtains of our planet .
0,"-LRB- Gosling 's -RRB- combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character ."
0,Fulford-Wierzbicki ... deftly captures the wise-beyond-her-years teen .
1,It 's a cool event for the whole family .
1,"Maybe not a classic , but a movie the kids will want to see over and over again ."
0,The movie is not as terrible as the synergistic impulse that created it .
1,"A typically observant , carefully nuanced and intimate French coming-of-age film that is an encouraging debut feature but has a needlessly downbeat ending that is too heavy for all that has preceded it ."
1,Less an examination of neo-Nazism than a probe into the nature of faith itself .
1,A moving and weighty depiction of one family 's attempts to heal after the death of a child .
1,I do n't think most of the people who loved the 1989 Paradiso will prefer this new version .
1,But I do .
1,A zinger-filled crowd-pleaser that open-minded Elvis fans -LRB- but by no means all -RRB- will have fun with .
1,Diggs and Lathan are among the chief reasons Brown Sugar is such a sweet and sexy film .
1,"Entirely suspenseful , extremely well-paced and ultimately ... dare I say , entertaining !"
1,The riveting performances by the incredibly flexible cast make Love a joy to behold .
1,"Terrific as Nadia , a Russian mail-order bride who comes to America speaking not a word of English , it 's Kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers ."
0,"With an unflappable air of decadent urbanity , Everett remains a perfect Wildean actor , and a relaxed Firth displays impeccable comic skill ."
1,"The re-release of Ron Howard 's Apollo 13 in the IMAX format proves absolutely that really , really , really good things can come in enormous packages ."
0,Very well written and directed with brutal honesty and respect for its audience .
0,Wonderful fencing scenes and an exciting plot make this an eminently engrossing film .
1,"It 's pretty linear and only makeup-deep , but Bogdanovich ties it together with efficiency and an affection for the period ."
1,Adaptation is simply brilliant .
1,The pleasure of Read My Lips is like seeing a series of perfect black pearls clicking together to form a string .
0,We 're drawn in by the dark luster .
0,A haunting tale of murder and mayhem .
1,Cinematic poetry showcases the city 's old-world charm before machines change nearly everything .
1,One of the best rock documentaries ever .
1,Wilco is a phenomenal band with such an engrossing story that will capture the minds and hearts of many .
1,Ian Holm conquers France as an earthy Napoleon
0,"Offers big , fat , dumb laughs that may make you hate yourself for giving in ."
0,"Ah , what the hell ."
0,"-LRB- Sports -RRB- admirable energy , full-bodied characterizations and narrative urgency ."
0,Directors Brett Morgen and Nanette Burstein have put together a bold biographical fantasia .
0,"The subtitled costume drama is set in a remote African empire before cell phones , guns , and the internal combustion engine , but the politics that thump through it are as timely as tomorrow ."
0,"While obviously aimed at kids , The Country Bears ... should keep parents amused with its low groan-to-guffaw ratio ."
0,Something for everyone .
0,Irwin is so earnest that it 's hard to resist his pleas to spare wildlife and respect their environs .
0,"There are far worse messages to teach a young audience , which will probably be perfectly happy with the sloppy slapstick comedy ."
0,Leigh succeeds in delivering a dramatic slap in the face that 's simultaneously painful and refreshing .
1,"Not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense ."
0,"` Film aficionados can not help but love Cinema Paradiso , whether the original version or new Director 's Cut . '"
1,It 's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads .
1,It 's quite another to feel physically caught up in the process .
1,"Murderous Maids has a lot going for it , not least the brilliant performances by Testud ... and Parmentier ."
0,"Filmmaker Stacy Peralta has a flashy editing style that does n't always jell with Sean Penn 's monotone narration , but he respects the material without sentimentalizing it ."
1,"It 's light on the chills and heavy on the atmospheric weirdness , and there are moments of jaw-droppingly odd behavior -- yet I found it weirdly appealing ."
1,-LRB- Rises -RRB- above its oh-so-Hollywood rejiggering and its conventional direction to give the film a soul and an unabashed sense of good old-fashioned escapism .
0,"A breezy blend of art , history , esoteric musings and philosophy ."
0,"Kids will love its fantasy and adventure , and grownups should appreciate its whimsical humor ."
0,Tsai Ming-liang 's ghosts are painfully aware of their not-being .
1,"Leaping from one arresting image to another , Songs from the Second Floor has all the enjoyable randomness of a very lively dream and so manages to be compelling , amusing and unsettling at the same time ."
1,"Sean Penn , you owe Nicolas Cage an apology ."
0,The performances are uniformly good .
0,"She 's all-powerful , a voice for a pop-cyber culture that feeds on her Bjorkness ."
0,It 's a perfect show of respect to just one of those underrated professionals who deserve but rarely receive it .
0,"For all its plot twists , and some of them verge on the bizarre as the film winds down , Blood Work is a strong , character-oriented piece ."
0,"The story line may be 127 years old , but El Crimen del Padre Amaro ... could n't be more timely in its despairing vision of corruption within the Catholic establishment ."
0,This in-depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come .
0,It shows us a slice of life that 's very different from our own and yet instantly recognizable .
1,A wonderfully speculative character study that made up for its rather slow beginning by drawing me into the picture .
1,Has its share of arresting images .
0,Reign of Fire just might go down as one of the all-time great apocalypse movies .
0,A smart little indie .
0,"Payne has created a beautiful canvas , and Nicholson proves once again that he 's the best brush in the business ."
1,"Try as you might to resist , if you 've got a place in your heart for Smokey Robinson , this movie will worm its way there ."
1,"A riveting profile of law enforcement , and a visceral , nasty journey into an urban Hades ."
1,Director Douglas McGrath takes on Nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading .
0,"Stands as a document of what it felt like to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11 ."
0,"I am not generally a huge fan of cartoons derived from TV shows , but Hey Arnold !"
1,"With not a lot of help from the screenplay -LRB- proficient , but singularly cursory -RRB- , -LRB- Testud -RRB- acts with the feral intensity of the young Bette Davis ."
1,"It 's a film that 's destined to win a wide summer audience through word-of-mouth reviews and , not far down the line , to find a place among the studio 's animated classics ."
0,"Austin Powers for the most part is extremely funny , the first part making up for any flaws that come later ."
0,"While Tattoo borrows heavily from both Seven and The Silence of the Lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in ."
0,"Fast-paced and wonderfully edited , the film is extremely thorough ."
0,"A bracing , unblinking work that serves as a painful elegy and sobering cautionary tale ."
0,"Few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as Nesbitt 's Cooper looks when the bullets stop flying ."
1,Another love story in 2002 's remarkable procession of sweeping pictures that have reinvigorated the romance genre .
